transaction_id,scenario_id,ts,store_id,device,channel,revenue,conversion,aov,_bucket_hour,_in_incident
TXN_0013593,INC_001,2024-01-10T20:33:50+00:00,STORE_001,android,app,103.24,True,103.24,2024-01-10T20:00:00+00:00,False
TXN_0013594,INC_001,2024-01-10T20:16:00+00:00,STORE_003,desktop,web,97.97,True,97.97,2024-01-10T20:00:00+00:00,False
TXN_0013595,INC_001,2024-01-10T20:46:34+00:00,STORE_005,ios,app,80.24,True,80.24,2024-01-10T20:00:00+00:00,False
TXN_0013596,INC_001,2024-01-10T20:32:05+00:00,STORE_005,android,web,0.0,False,87.78,2024-01-10T20:00:00+00:00,False
TXN_0013597,INC_001,2024-01-10T20:47:44+00:00,STORE_002,ios,web,0.0,False,126.66,2024-01-10T20:00:00+00:00,False
TXN_0013598,INC_001,2024-01-10T20:18:18+00:00,STORE_005,ios,web,0.0,False,109.76,2024-01-10T20:00:00+00:00,False
TXN_0013599,INC_001,2024-01-10T20:53:58+00:00,STORE_005,desktop,web,85.07,True,85.07,2024-01-10T20:00:00+00:00,False
TXN_0013600,INC_001,2024-01-10T20:48:43+00:00,STORE_004,desktop,web,63.28,True,63.28,2024-01-10T20:00:00+00:00,False
TXN_0013601,INC_001,2024-01-10T20:12:09+00:00,STORE_005,desktop,in-store,0.0,False,130.12,2024-01-10T20:00:00+00:00,False
TXN_0013602,INC_001,2024-01-10T20:13:35+00:00,STORE_003,desktop,web,97.99,True,97.99,2024-01-10T20:00:00+00:00,False
TXN_0013603,INC_001,2024-01-10T20:34:58+00:00,STORE_004,ios,app,0.0,False,113.1,2024-01-10T20:00:00+00:00,False
TXN_0013604,INC_001,2024-01-10T20:45:33+00:00,STORE_002,android,app,0.0,False,79.08,2024-01-10T20:00:00+00:00,False
TXN_0013605,INC_001,2024-01-10T20:48:26+00:00,STORE_001,desktop,web,128.83,True,128.83,2024-01-10T20:00:00+00:00,False
TXN_0013606,INC_001,2024-01-10T20:10:34+00:00,STORE_001,ios,app,125.19,True,125.19,2024-01-10T20:00:00+00:00,False
TXN_0013607,INC_001,2024-01-10T20:59:09+00:00,STORE_004,ios,app,75.96,True,75.96,2024-01-10T20:00:00+00:00,False
TXN_0013608,INC_001,2024-01-10T20:25:37+00:00,STORE_002,ios,app,118.76,True,118.76,2024-01-10T20:00:00+00:00,False
TXN_0013609,INC_001,2024-01-10T20:53:58+00:00,STORE_001,desktop,web,105.05,True,105.05,2024-01-10T20:00:00+00:00,False
TXN_0013610,INC_001,2024-01-10T20:38:12+00:00,STORE_004,ios,app,80.29,True,80.29,2024-01-10T20:00:00+00:00,False
TXN_0013611,INC_001,2024-01-10T20:23:50+00:00,STORE_005,ios,app,114.5,True,114.5,2024-01-10T20:00:00+00:00,False
TXN_0013612,INC_001,2024-01-10T20:43:05+00:00,STORE_002,ios,app,0.0,False,113.11,2024-01-10T20:00:00+00:00,False
TXN_0013613,INC_001,2024-01-10T20:41:24+00:00,STORE_002,android,web,112.31,True,112.31,2024-01-10T20:00:00+00:00,False
TXN_0013614,INC_001,2024-01-10T20:10:02+00:00,STORE_003,desktop,web,85.43,True,85.43,2024-01-10T20:00:00+00:00,False
TXN_0013615,INC_001,2024-01-10T20:07:07+00:00,STORE_003,ios,app,0.0,False,93.3,2024-01-10T20:00:00+00:00,False
TXN_0013616,INC_001,2024-01-10T20:07:26+00:00,STORE_001,android,app,0.0,False,98.52,2024-01-10T20:00:00+00:00,False
TXN_0013617,INC_001,2024-01-10T20:40:31+00:00,STORE_001,desktop,web,80.18,True,80.18,2024-01-10T20:00:00+00:00,False
TXN_0013618,INC_001,2024-01-10T20:53:11+00:00,STORE_005,desktop,web,107.24,True,107.24,2024-01-10T20:00:00+00:00,False
TXN_0013619,INC_001,2024-01-10T20:42:31+00:00,STORE_003,android,app,0.0,False,72.22,2024-01-10T20:00:00+00:00,False
TXN_0013620,INC_001,2024-01-10T20:33:13+00:00,STORE_004,android,web,129.85,True,129.85,2024-01-10T20:00:00+00:00,False
TXN_0013621,INC_001,2024-01-10T20:41:48+00:00,STORE_002,desktop,web,122.59,True,122.59,2024-01-10T20:00:00+00:00,False
TXN_0013622,INC_001,2024-01-10T20:55:10+00:00,STORE_005,desktop,web,111.42,True,111.42,2024-01-10T20:00:00+00:00,False
TXN_0013623,INC_001,2024-01-10T20:47:21+00:00,STORE_003,android,app,120.84,True,120.84,2024-01-10T20:00:00+00:00,False
TXN_0013624,INC_001,2024-01-10T20:57:18+00:00,STORE_001,android,app,0.0,False,102.01,2024-01-10T20:00:00+00:00,False
TXN_0013625,INC_001,2024-01-10T20:34:56+00:00,STORE_002,desktop,web,122.6,True,122.6,2024-01-10T20:00:00+00:00,False
TXN_0013626,INC_001,2024-01-10T20:23:12+00:00,STORE_002,android,web,94.95,True,94.95,2024-01-10T20:00:00+00:00,False
TXN_0013627,INC_001,2024-01-10T20:40:45+00:00,STORE_005,android,app,112.04,True,112.04,2024-01-10T20:00:00+00:00,False
TXN_0013628,INC_001,2024-01-10T20:47:15+00:00,STORE_004,android,web,0.0,False,108.67,2024-01-10T20:00:00+00:00,False
TXN_0013629,INC_001,2024-01-10T20:05:29+00:00,STORE_001,desktop,in-store,0.0,False,116.84,2024-01-10T20:00:00+00:00,False
TXN_0013630,INC_001,2024-01-10T20:05:34+00:00,STORE_005,ios,app,0.0,False,110.34,2024-01-10T20:00:00+00:00,False
TXN_0013631,INC_001,2024-01-10T20:53:01+00:00,STORE_003,desktop,web,0.0,False,92.8,2024-01-10T20:00:00+00:00,False
TXN_0013632,INC_001,2024-01-10T20:28:42+00:00,STORE_003,android,app,0.0,False,132.14,2024-01-10T20:00:00+00:00,False
TXN_0013633,INC_001,2024-01-10T20:11:08+00:00,STORE_002,desktop,web,0.0,False,93.15,2024-01-10T20:00:00+00:00,False
TXN_0013634,INC_001,2024-01-10T20:04:21+00:00,STORE_003,android,app,129.12,True,129.12,2024-01-10T20:00:00+00:00,False
TXN_0013635,INC_001,2024-01-10T20:31:10+00:00,STORE_005,desktop,in-store,0.0,False,76.78,2024-01-10T20:00:00+00:00,False
TXN_0013636,INC_001,2024-01-10T20:06:41+00:00,STORE_005,android,web,0.0,False,92.59,2024-01-10T20:00:00+00:00,False
TXN_0013637,INC_001,2024-01-10T20:58:22+00:00,STORE_003,android,app,0.0,False,85.97,2024-01-10T20:00:00+00:00,False
TXN_0013638,INC_001,2024-01-10T20:49:14+00:00,STORE_004,desktop,web,109.08,True,109.08,2024-01-10T20:00:00+00:00,False
TXN_0013639,INC_001,2024-01-10T20:35:43+00:00,STORE_002,desktop,web,0.0,False,114.4,2024-01-10T20:00:00+00:00,False
TXN_0013640,INC_001,2024-01-10T20:04:36+00:00,STORE_003,ios,app,105.95,True,105.95,2024-01-10T20:00:00+00:00,False
TXN_0013641,INC_001,2024-01-10T20:55:58+00:00,STORE_004,ios,app,95.5,True,95.5,2024-01-10T20:00:00+00:00,False
TXN_0013642,INC_001,2024-01-10T20:00:28+00:00,STORE_002,ios,app,0.0,False,109.36,2024-01-10T20:00:00+00:00,False
TXN_0013643,INC_001,2024-01-10T20:42:43+00:00,STORE_005,android,app,104.47,True,104.47,2024-01-10T20:00:00+00:00,False
TXN_0013644,INC_001,2024-01-10T20:17:08+00:00,STORE_001,ios,app,103.96,True,103.96,2024-01-10T20:00:00+00:00,False
TXN_0013645,INC_001,2024-01-10T20:33:23+00:00,STORE_004,ios,app,90.36,True,90.36,2024-01-10T20:00:00+00:00,False
TXN_0013646,INC_001,2024-01-10T20:47:58+00:00,STORE_002,desktop,web,92.76,True,92.76,2024-01-10T20:00:00+00:00,False
TXN_0013647,INC_001,2024-01-10T20:27:18+00:00,STORE_002,ios,app,103.62,True,103.62,2024-01-10T20:00:00+00:00,False
TXN_0013648,INC_001,2024-01-10T20:40:11+00:00,STORE_001,desktop,web,90.4,True,90.4,2024-01-10T20:00:00+00:00,False
TXN_0013649,INC_001,2024-01-10T20:34:23+00:00,STORE_004,desktop,web,108.97,True,108.97,2024-01-10T20:00:00+00:00,False
TXN_0013650,INC_001,2024-01-10T20:57:22+00:00,STORE_001,desktop,web,113.29,True,113.29,2024-01-10T20:00:00+00:00,False
TXN_0013651,INC_001,2024-01-10T20:17:26+00:00,STORE_005,ios,web,80.36,True,80.36,2024-01-10T20:00:00+00:00,False
TXN_0013652,INC_001,2024-01-10T20:40:23+00:00,STORE_003,desktop,in-store,111.9,True,111.9,2024-01-10T20:00:00+00:00,False
TXN_0013653,INC_001,2024-01-10T20:53:13+00:00,STORE_003,ios,app,93.99,True,93.99,2024-01-10T20:00:00+00:00,False
TXN_0013654,INC_001,2024-01-10T20:39:50+00:00,STORE_005,android,app,83.92,True,83.92,2024-01-10T20:00:00+00:00,False
TXN_0013655,INC_001,2024-01-10T20:38:37+00:00,STORE_004,desktop,web,110.86,True,110.86,2024-01-10T20:00:00+00:00,False
TXN_0013656,INC_001,2024-01-10T20:59:39+00:00,STORE_003,ios,app,93.44,True,93.44,2024-01-10T20:00:00+00:00,False
TXN_0013657,INC_001,2024-01-10T20:49:43+00:00,STORE_002,android,app,102.13,True,102.13,2024-01-10T20:00:00+00:00,False
TXN_0013658,INC_001,2024-01-10T20:10:41+00:00,STORE_004,ios,app,115.85,True,115.85,2024-01-10T20:00:00+00:00,False
TXN_0013659,INC_001,2024-01-10T20:08:58+00:00,STORE_004,android,app,0.0,False,104.8,2024-01-10T20:00:00+00:00,False
TXN_0013660,INC_001,2024-01-10T20:42:41+00:00,STORE_003,android,app,82.81,True,82.81,2024-01-10T20:00:00+00:00,False
TXN_0013661,INC_001,2024-01-10T20:37:40+00:00,STORE_001,android,app,97.02,True,97.02,2024-01-10T20:00:00+00:00,False
TXN_0013662,INC_001,2024-01-10T20:16:28+00:00,STORE_004,ios,app,129.93,True,129.93,2024-01-10T20:00:00+00:00,False
TXN_0013663,INC_001,2024-01-10T20:47:38+00:00,STORE_004,android,web,108.55,True,108.55,2024-01-10T20:00:00+00:00,False
TXN_0013664,INC_001,2024-01-10T20:31:56+00:00,STORE_002,android,web,81.74,True,81.74,2024-01-10T20:00:00+00:00,False
TXN_0013665,INC_001,2024-01-10T20:17:28+00:00,STORE_003,ios,app,0.0,False,128.36,2024-01-10T20:00:00+00:00,False
TXN_0013666,INC_001,2024-01-10T20:51:44+00:00,STORE_005,desktop,web,80.33,True,80.33,2024-01-10T20:00:00+00:00,False
TXN_0013667,INC_001,2024-01-10T20:05:11+00:00,STORE_005,android,app,98.1,True,98.1,2024-01-10T20:00:00+00:00,False
TXN_0013668,INC_001,2024-01-10T20:08:09+00:00,STORE_005,desktop,web,0.0,False,122.39,2024-01-10T20:00:00+00:00,False
TXN_0013669,INC_001,2024-01-10T20:03:22+00:00,STORE_001,ios,app,130.32,True,130.32,2024-01-10T20:00:00+00:00,False
TXN_0013670,INC_001,2024-01-10T20:12:37+00:00,STORE_004,desktop,in-store,119.96,True,119.96,2024-01-10T20:00:00+00:00,False
TXN_0013671,INC_001,2024-01-10T20:40:10+00:00,STORE_001,ios,web,96.77,True,96.77,2024-01-10T20:00:00+00:00,False
TXN_0013672,INC_001,2024-01-10T20:29:17+00:00,STORE_005,android,app,87.44,True,87.44,2024-01-10T20:00:00+00:00,False
TXN_0013673,INC_001,2024-01-10T20:29:51+00:00,STORE_002,ios,web,0.0,False,105.84,2024-01-10T20:00:00+00:00,False
TXN_0013674,INC_001,2024-01-10T20:00:43+00:00,STORE_002,android,app,106.1,True,106.1,2024-01-10T20:00:00+00:00,False
TXN_0013675,INC_001,2024-01-10T20:58:10+00:00,STORE_004,desktop,web,118.55,True,118.55,2024-01-10T20:00:00+00:00,False
TXN_0013676,INC_001,2024-01-10T20:59:13+00:00,STORE_005,android,app,0.0,False,120.74,2024-01-10T20:00:00+00:00,False
TXN_0013677,INC_001,2024-01-10T20:17:14+00:00,STORE_004,ios,web,83.82,True,83.82,2024-01-10T20:00:00+00:00,False
TXN_0013678,INC_001,2024-01-10T20:51:40+00:00,STORE_003,desktop,web,0.0,False,103.86,2024-01-10T20:00:00+00:00,False
TXN_0013679,INC_001,2024-01-10T20:26:11+00:00,STORE_005,android,app,105.01,True,105.01,2024-01-10T20:00:00+00:00,False
TXN_0013680,INC_001,2024-01-10T20:02:52+00:00,STORE_004,desktop,web,127.59,True,127.59,2024-01-10T20:00:00+00:00,False
TXN_0013681,INC_001,2024-01-10T20:24:26+00:00,STORE_001,android,app,91.46,True,91.46,2024-01-10T20:00:00+00:00,False
TXN_0013682,INC_001,2024-01-10T20:13:02+00:00,STORE_005,desktop,in-store,100.59,True,100.59,2024-01-10T20:00:00+00:00,False
TXN_0013683,INC_001,2024-01-10T20:07:15+00:00,STORE_005,android,app,90.89,True,90.89,2024-01-10T20:00:00+00:00,False
TXN_0013684,INC_001,2024-01-10T20:50:02+00:00,STORE_002,android,app,103.64,True,103.64,2024-01-10T20:00:00+00:00,False
TXN_0013685,INC_001,2024-01-10T20:27:29+00:00,STORE_002,android,web,107.44,True,107.44,2024-01-10T20:00:00+00:00,False
TXN_0013686,INC_001,2024-01-10T20:15:32+00:00,STORE_005,ios,app,106.96,True,106.96,2024-01-10T20:00:00+00:00,False
TXN_0013687,INC_001,2024-01-10T20:59:21+00:00,STORE_004,ios,app,0.0,False,100.91,2024-01-10T20:00:00+00:00,False
TXN_0013688,INC_001,2024-01-10T20:49:28+00:00,STORE_003,ios,app,0.0,False,89.38,2024-01-10T20:00:00+00:00,False
TXN_0013689,INC_001,2024-01-10T20:57:12+00:00,STORE_004,ios,web,0.0,False,109.1,2024-01-10T20:00:00+00:00,False
TXN_0013690,INC_001,2024-01-10T20:19:52+00:00,STORE_005,android,app,96.26,True,96.26,2024-01-10T20:00:00+00:00,False
TXN_0013691,INC_001,2024-01-10T20:41:12+00:00,STORE_002,android,app,0.0,False,124.95,2024-01-10T20:00:00+00:00,False
TXN_0013692,INC_001,2024-01-10T20:03:12+00:00,STORE_002,desktop,web,0.0,False,90.62,2024-01-10T20:00:00+00:00,False
TXN_0013693,INC_001,2024-01-10T20:10:55+00:00,STORE_003,desktop,web,121.19,True,121.19,2024-01-10T20:00:00+00:00,False
TXN_0013694,INC_001,2024-01-10T20:38:08+00:00,STORE_002,android,app,0.0,False,109.14,2024-01-10T20:00:00+00:00,False
TXN_0013695,INC_001,2024-01-10T20:05:38+00:00,STORE_005,desktop,web,0.0,False,114.31,2024-01-10T20:00:00+00:00,False
TXN_0013696,INC_001,2024-01-10T20:23:07+00:00,STORE_004,desktop,in-store,0.0,False,109.71,2024-01-10T20:00:00+00:00,False
TXN_0013697,INC_001,2024-01-10T20:47:50+00:00,STORE_003,android,app,0.0,False,124.59,2024-01-10T20:00:00+00:00,False
TXN_0013698,INC_001,2024-01-10T20:42:15+00:00,STORE_002,desktop,web,0.0,False,99.02,2024-01-10T20:00:00+00:00,False
TXN_0013699,INC_001,2024-01-10T20:15:48+00:00,STORE_003,ios,app,114.34,True,114.34,2024-01-10T20:00:00+00:00,False
TXN_0013700,INC_001,2024-01-10T20:12:39+00:00,STORE_002,android,app,110.83,True,110.83,2024-01-10T20:00:00+00:00,False
TXN_0013701,INC_001,2024-01-10T20:00:37+00:00,STORE_001,desktop,web,126.5,True,126.5,2024-01-10T20:00:00+00:00,False
TXN_0013702,INC_001,2024-01-10T20:15:58+00:00,STORE_004,ios,app,0.0,False,99.81,2024-01-10T20:00:00+00:00,False
TXN_0013703,INC_001,2024-01-10T20:22:55+00:00,STORE_003,android,app,137.8,True,137.8,2024-01-10T20:00:00+00:00,False
TXN_0013704,INC_001,2024-01-10T20:17:57+00:00,STORE_003,ios,web,0.0,False,102.29,2024-01-10T20:00:00+00:00,False
TXN_0013705,INC_001,2024-01-10T20:19:47+00:00,STORE_005,desktop,web,0.0,False,120.39,2024-01-10T20:00:00+00:00,False
TXN_0013706,INC_001,2024-01-10T20:47:21+00:00,STORE_005,android,app,113.88,True,113.88,2024-01-10T20:00:00+00:00,False
TXN_0013707,INC_001,2024-01-10T20:05:41+00:00,STORE_004,ios,app,111.86,True,111.86,2024-01-10T20:00:00+00:00,False
TXN_0013708,INC_001,2024-01-10T20:09:53+00:00,STORE_002,desktop,web,106.55,True,106.55,2024-01-10T20:00:00+00:00,False
TXN_0013709,INC_001,2024-01-10T20:07:36+00:00,STORE_003,ios,app,125.16,True,125.16,2024-01-10T20:00:00+00:00,False
TXN_0013710,INC_001,2024-01-10T20:01:40+00:00,STORE_001,android,app,85.26,True,85.26,2024-01-10T20:00:00+00:00,False
TXN_0013711,INC_001,2024-01-10T20:40:26+00:00,STORE_004,ios,app,89.27,True,89.27,2024-01-10T20:00:00+00:00,False
TXN_0013712,INC_001,2024-01-10T20:35:16+00:00,STORE_002,desktop,web,97.83,True,97.83,2024-01-10T20:00:00+00:00,False
TXN_0013713,INC_001,2024-01-10T20:52:05+00:00,STORE_004,android,app,102.87,True,102.87,2024-01-10T20:00:00+00:00,False
TXN_0013714,INC_001,2024-01-10T20:51:42+00:00,STORE_003,desktop,web,0.0,False,80.8,2024-01-10T20:00:00+00:00,False
TXN_0013715,INC_001,2024-01-10T20:19:40+00:00,STORE_003,desktop,web,110.49,True,110.49,2024-01-10T20:00:00+00:00,False
TXN_0013716,INC_001,2024-01-10T20:32:30+00:00,STORE_001,desktop,web,0.0,False,83.51,2024-01-10T20:00:00+00:00,False
TXN_0013717,INC_001,2024-01-10T20:53:35+00:00,STORE_003,ios,app,0.0,False,118.56,2024-01-10T20:00:00+00:00,False
TXN_0013718,INC_001,2024-01-10T20:44:55+00:00,STORE_004,ios,web,79.77,True,79.77,2024-01-10T20:00:00+00:00,False
TXN_0013719,INC_001,2024-01-10T20:25:52+00:00,STORE_004,android,app,95.11,True,95.11,2024-01-10T20:00:00+00:00,False
TXN_0013720,INC_001,2024-01-10T20:31:50+00:00,STORE_005,android,app,0.0,False,115.1,2024-01-10T20:00:00+00:00,False
TXN_0013721,INC_001,2024-01-10T20:56:00+00:00,STORE_005,android,app,0.0,False,124.58,2024-01-10T20:00:00+00:00,False
TXN_0013722,INC_001,2024-01-10T20:38:17+00:00,STORE_004,android,app,102.99,True,102.99,2024-01-10T20:00:00+00:00,False
TXN_0013723,INC_001,2024-01-10T20:21:01+00:00,STORE_004,desktop,web,106.17,True,106.17,2024-01-10T20:00:00+00:00,False
TXN_0013724,INC_001,2024-01-10T20:14:27+00:00,STORE_002,desktop,web,0.0,False,91.09,2024-01-10T20:00:00+00:00,False
TXN_0013725,INC_001,2024-01-10T20:12:37+00:00,STORE_002,ios,web,114.43,True,114.43,2024-01-10T20:00:00+00:00,False
TXN_0013726,INC_001,2024-01-10T20:43:57+00:00,STORE_004,ios,app,0.0,False,75.21,2024-01-10T20:00:00+00:00,False
TXN_0013727,INC_001,2024-01-10T20:42:28+00:00,STORE_005,ios,app,86.76,True,86.76,2024-01-10T20:00:00+00:00,False
TXN_0013728,INC_001,2024-01-10T20:10:15+00:00,STORE_004,ios,app,0.0,False,83.89,2024-01-10T20:00:00+00:00,False
TXN_0013729,INC_001,2024-01-10T20:03:41+00:00,STORE_005,desktop,web,0.0,False,87.04,2024-01-10T20:00:00+00:00,False
TXN_0013730,INC_001,2024-01-10T20:57:15+00:00,STORE_001,desktop,in-store,91.25,True,91.25,2024-01-10T20:00:00+00:00,False
TXN_0013731,INC_001,2024-01-10T20:51:32+00:00,STORE_005,android,web,80.25,True,80.25,2024-01-10T20:00:00+00:00,False
TXN_0013732,INC_001,2024-01-10T20:18:27+00:00,STORE_003,ios,app,121.44,True,121.44,2024-01-10T20:00:00+00:00,False
TXN_0013733,INC_001,2024-01-10T20:04:13+00:00,STORE_005,ios,app,99.07,True,99.07,2024-01-10T20:00:00+00:00,False
TXN_0013734,INC_001,2024-01-10T20:55:55+00:00,STORE_001,android,app,0.0,False,88.52,2024-01-10T20:00:00+00:00,False
TXN_0013735,INC_001,2024-01-10T20:42:04+00:00,STORE_002,desktop,web,115.85,True,115.85,2024-01-10T20:00:00+00:00,False
TXN_0013736,INC_001,2024-01-10T21:07:29+00:00,STORE_004,desktop,web,0.0,False,122.58,2024-01-10T21:00:00+00:00,False
TXN_0013737,INC_001,2024-01-10T21:49:40+00:00,STORE_002,ios,app,92.65,True,92.65,2024-01-10T21:00:00+00:00,False
TXN_0013738,INC_001,2024-01-10T21:00:24+00:00,STORE_002,android,app,106.24,True,106.24,2024-01-10T21:00:00+00:00,False
TXN_0013739,INC_001,2024-01-10T21:31:32+00:00,STORE_002,android,app,0.0,False,107.62,2024-01-10T21:00:00+00:00,False
TXN_0013740,INC_001,2024-01-10T21:20:08+00:00,STORE_004,ios,app,96.67,True,96.67,2024-01-10T21:00:00+00:00,False
TXN_0013741,INC_001,2024-01-10T21:38:34+00:00,STORE_004,ios,app,0.0,False,124.48,2024-01-10T21:00:00+00:00,False
TXN_0013742,INC_001,2024-01-10T21:55:24+00:00,STORE_005,ios,app,0.0,False,94.22,2024-01-10T21:00:00+00:00,False
TXN_0013743,INC_001,2024-01-10T21:47:42+00:00,STORE_002,android,app,0.0,False,102.89,2024-01-10T21:00:00+00:00,False
TXN_0013744,INC_001,2024-01-10T21:31:47+00:00,STORE_001,ios,app,102.14,True,102.14,2024-01-10T21:00:00+00:00,False
TXN_0013745,INC_001,2024-01-10T21:44:36+00:00,STORE_005,desktop,web,75.01,True,75.01,2024-01-10T21:00:00+00:00,False
TXN_0013746,INC_001,2024-01-10T21:42:44+00:00,STORE_003,ios,app,0.0,False,141.56,2024-01-10T21:00:00+00:00,False
TXN_0013747,INC_001,2024-01-10T21:38:51+00:00,STORE_001,android,app,89.35,True,89.35,2024-01-10T21:00:00+00:00,False
TXN_0013748,INC_001,2024-01-10T21:39:42+00:00,STORE_005,desktop,web,0.0,False,126.51,2024-01-10T21:00:00+00:00,False
TXN_0013749,INC_001,2024-01-10T21:00:26+00:00,STORE_003,ios,web,98.07,True,98.07,2024-01-10T21:00:00+00:00,False
TXN_0013750,INC_001,2024-01-10T21:34:41+00:00,STORE_003,ios,app,0.0,False,101.95,2024-01-10T21:00:00+00:00,False
TXN_0013751,INC_001,2024-01-10T21:43:13+00:00,STORE_004,desktop,web,95.86,True,95.86,2024-01-10T21:00:00+00:00,False
TXN_0013752,INC_001,2024-01-10T21:40:57+00:00,STORE_005,android,app,79.97,True,79.97,2024-01-10T21:00:00+00:00,False
TXN_0013753,INC_001,2024-01-10T21:44:18+00:00,STORE_005,android,app,93.89,True,93.89,2024-01-10T21:00:00+00:00,False
TXN_0013754,INC_001,2024-01-10T21:06:54+00:00,STORE_002,android,app,105.29,True,105.29,2024-01-10T21:00:00+00:00,False
TXN_0013755,INC_001,2024-01-10T21:55:32+00:00,STORE_001,android,app,115.83,True,115.83,2024-01-10T21:00:00+00:00,False
TXN_0013756,INC_001,2024-01-10T21:05:08+00:00,STORE_001,desktop,web,122.97,True,122.97,2024-01-10T21:00:00+00:00,False
TXN_0013757,INC_001,2024-01-10T21:44:52+00:00,STORE_003,android,web,116.87,True,116.87,2024-01-10T21:00:00+00:00,False
TXN_0013758,INC_001,2024-01-10T21:13:58+00:00,STORE_005,desktop,web,101.98,True,101.98,2024-01-10T21:00:00+00:00,False
TXN_0013759,INC_001,2024-01-10T21:38:50+00:00,STORE_001,android,app,79.97,True,79.97,2024-01-10T21:00:00+00:00,False
TXN_0013760,INC_001,2024-01-10T21:12:17+00:00,STORE_002,ios,app,0.0,False,69.74,2024-01-10T21:00:00+00:00,False
TXN_0013761,INC_001,2024-01-10T21:35:30+00:00,STORE_003,desktop,in-store,0.0,False,97.02,2024-01-10T21:00:00+00:00,False
TXN_0013762,INC_001,2024-01-10T21:51:07+00:00,STORE_004,ios,app,118.27,True,118.27,2024-01-10T21:00:00+00:00,False
TXN_0013763,INC_001,2024-01-10T21:02:42+00:00,STORE_003,desktop,web,113.72,True,113.72,2024-01-10T21:00:00+00:00,False
TXN_0013764,INC_001,2024-01-10T21:37:07+00:00,STORE_002,android,web,116.82,True,116.82,2024-01-10T21:00:00+00:00,False
TXN_0013765,INC_001,2024-01-10T21:54:19+00:00,STORE_005,android,app,107.51,True,107.51,2024-01-10T21:00:00+00:00,False
TXN_0013766,INC_001,2024-01-10T21:25:07+00:00,STORE_001,android,app,133.49,True,133.49,2024-01-10T21:00:00+00:00,False
TXN_0013767,INC_001,2024-01-10T21:12:57+00:00,STORE_002,desktop,web,99.84,True,99.84,2024-01-10T21:00:00+00:00,False
TXN_0013768,INC_001,2024-01-10T21:54:35+00:00,STORE_005,desktop,in-store,0.0,False,100.22,2024-01-10T21:00:00+00:00,False
TXN_0013769,INC_001,2024-01-10T21:56:38+00:00,STORE_002,desktop,web,111.31,True,111.31,2024-01-10T21:00:00+00:00,False
TXN_0013770,INC_001,2024-01-10T21:08:13+00:00,STORE_004,desktop,web,123.53,True,123.53,2024-01-10T21:00:00+00:00,False
TXN_0013771,INC_001,2024-01-10T21:50:56+00:00,STORE_004,desktop,web,0.0,False,121.38,2024-01-10T21:00:00+00:00,False
TXN_0013772,INC_001,2024-01-10T21:13:55+00:00,STORE_002,android,app,0.0,False,77.73,2024-01-10T21:00:00+00:00,False
TXN_0013773,INC_001,2024-01-10T21:51:50+00:00,STORE_003,android,app,83.93,True,83.93,2024-01-10T21:00:00+00:00,False
TXN_0013774,INC_001,2024-01-10T21:23:54+00:00,STORE_004,ios,app,0.0,False,116.68,2024-01-10T21:00:00+00:00,False
TXN_0013775,INC_001,2024-01-10T21:08:36+00:00,STORE_005,android,web,82.6,True,82.6,2024-01-10T21:00:00+00:00,False
TXN_0013776,INC_001,2024-01-10T21:29:17+00:00,STORE_001,ios,app,98.48,True,98.48,2024-01-10T21:00:00+00:00,False
TXN_0013777,INC_001,2024-01-10T21:01:11+00:00,STORE_002,ios,app,101.93,True,101.93,2024-01-10T21:00:00+00:00,False
TXN_0013778,INC_001,2024-01-10T21:12:16+00:00,STORE_002,ios,web,93.49,True,93.49,2024-01-10T21:00:00+00:00,False
TXN_0013779,INC_001,2024-01-10T21:54:14+00:00,STORE_005,ios,web,89.06,True,89.06,2024-01-10T21:00:00+00:00,False
TXN_0013780,INC_001,2024-01-10T21:44:50+00:00,STORE_002,desktop,web,0.0,False,111.89,2024-01-10T21:00:00+00:00,False
TXN_0013781,INC_001,2024-01-10T21:54:57+00:00,STORE_001,android,app,0.0,False,113.68,2024-01-10T21:00:00+00:00,False
TXN_0013782,INC_001,2024-01-10T21:30:20+00:00,STORE_001,android,web,95.33,True,95.33,2024-01-10T21:00:00+00:00,False
TXN_0013783,INC_001,2024-01-10T21:26:09+00:00,STORE_003,desktop,web,0.0,False,102.46,2024-01-10T21:00:00+00:00,False
TXN_0013784,INC_001,2024-01-10T21:49:02+00:00,STORE_004,desktop,web,107.25,True,107.25,2024-01-10T21:00:00+00:00,False
TXN_0013785,INC_001,2024-01-10T21:54:52+00:00,STORE_004,ios,app,116.13,True,116.13,2024-01-10T21:00:00+00:00,False
TXN_0013786,INC_001,2024-01-10T21:14:35+00:00,STORE_005,desktop,in-store,91.88,True,91.88,2024-01-10T21:00:00+00:00,False
TXN_0013787,INC_001,2024-01-10T21:15:36+00:00,STORE_004,ios,app,99.78,True,99.78,2024-01-10T21:00:00+00:00,False
TXN_0013788,INC_001,2024-01-10T21:14:07+00:00,STORE_004,android,app,0.0,False,104.79,2024-01-10T21:00:00+00:00,False
TXN_0013789,INC_001,2024-01-10T21:18:31+00:00,STORE_001,android,web,110.15,True,110.15,2024-01-10T21:00:00+00:00,False
TXN_0013790,INC_001,2024-01-10T21:37:22+00:00,STORE_001,android,app,111.83,True,111.83,2024-01-10T21:00:00+00:00,False
TXN_0013791,INC_001,2024-01-10T21:02:25+00:00,STORE_001,ios,web,114.32,True,114.32,2024-01-10T21:00:00+00:00,False
