event_id,scenario_id,ts,sku_id,store_id,in_stock,fill_rate
INV_0000286,INC_001,2024-01-09T06:00:00+00:00,SKU_0008,STORE_001,True,0.9403
INV_0000287,INC_001,2024-01-09T06:00:00+00:00,SKU_0008,STORE_002,True,0.9212
INV_0000288,INC_001,2024-01-09T06:00:00+00:00,SKU_0008,STORE_003,True,0.9267
INV_0000289,INC_001,2024-01-09T06:00:00+00:00,SKU_0008,STORE_004,True,0.9733
INV_0000290,INC_001,2024-01-09T06:00:00+00:00,SKU_0008,STORE_005,False,0.9319
INV_0000291,INC_001,2024-01-09T06:00:00+00:00,SKU_0009,STORE_001,True,0.9566
INV_0000292,INC_001,2024-01-09T06:00:00+00:00,SKU_0009,STORE_002,True,0.9148
INV_0000293,INC_001,2024-01-09T06:00:00+00:00,SKU_0009,STORE_003,True,0.9162
INV_0000294,INC_001,2024-01-09T06:00:00+00:00,SKU_0009,STORE_004,True,0.9499
INV_0000295,INC_001,2024-01-09T06:00:00+00:00,SKU_0009,STORE_005,True,0.9649
INV_0000296,INC_001,2024-01-09T06:00:00+00:00,SKU_0010,STORE_001,True,0.9273
INV_0000297,INC_001,2024-01-09T06:00:00+00:00,SKU_0010,STORE_002,True,0.9494
INV_0000298,INC_001,2024-01-09T06:00:00+00:00,SKU_0010,STORE_003,True,0.9409
INV_0000299,INC_001,2024-01-09T06:00:00+00:00,SKU_0010,STORE_004,True,0.9707
INV_0000300,INC_001,2024-01-09T06:00:00+00:00,SKU_0010,STORE_005,True,0.9302
INV_0000301,INC_001,2024-01-09T06:00:00+00:00,SKU_0011,STORE_001,True,0.9277
INV_0000302,INC_001,2024-01-09T06:00:00+00:00,SKU_0011,STORE_002,True,0.9242
INV_0000303,INC_001,2024-01-09T06:00:00+00:00,SKU_0011,STORE_003,True,0.9608
INV_0000304,INC_001,2024-01-09T06:00:00+00:00,SKU_0011,STORE_004,True,0.9581
INV_0000305,INC_001,2024-01-09T06:00:00+00:00,SKU_0011,STORE_005,True,0.9546
INV_0000306,INC_001,2024-01-09T06:00:00+00:00,SKU_0012,STORE_001,True,0.9322
INV_0000307,INC_001,2024-01-09T06:00:00+00:00,SKU_0012,STORE_002,True,0.9689
INV_0000308,INC_001,2024-01-09T06:00:00+00:00,SKU_0012,STORE_003,True,0.9539
INV_0000309,INC_001,2024-01-09T06:00:00+00:00,SKU_0012,STORE_004,True,0.936
INV_0000310,INC_001,2024-01-09T06:00:00+00:00,SKU_0012,STORE_005,True,0.9664
INV_0000311,INC_001,2024-01-09T06:00:00+00:00,SKU_0013,STORE_001,True,0.967
INV_0000312,INC_001,2024-01-09T06:00:00+00:00,SKU_0013,STORE_002,True,0.9465
INV_0000313,INC_001,2024-01-09T06:00:00+00:00,SKU_0013,STORE_003,True,0.9338
INV_0000314,INC_001,2024-01-09T06:00:00+00:00,SKU_0013,STORE_004,True,0.9734
INV_0000315,INC_001,2024-01-09T06:00:00+00:00,SKU_0013,STORE_005,True,0.931
INV_0000316,INC_001,2024-01-09T06:00:00+00:00,SKU_0014,STORE_001,True,0.9306
INV_0000317,INC_001,2024-01-09T06:00:00+00:00,SKU_0014,STORE_002,True,0.9671
INV_0000318,INC_001,2024-01-09T06:00:00+00:00,SKU_0014,STORE_003,True,0.9524
INV_0000319,INC_001,2024-01-09T06:00:00+00:00,SKU_0014,STORE_004,True,0.9131
INV_0000320,INC_001,2024-01-09T06:00:00+00:00,SKU_0014,STORE_005,True,0.947
INV_0000321,INC_001,2024-01-09T06:00:00+00:00,SKU_0015,STORE_001,True,0.9266
INV_0000322,INC_001,2024-01-09T06:00:00+00:00,SKU_0015,STORE_002,True,0.9553
INV_0000323,INC_001,2024-01-09T06:00:00+00:00,SKU_0015,STORE_003,True,0.9424
INV_0000324,INC_001,2024-01-09T06:00:00+00:00,SKU_0015,STORE_004,True,0.9473
INV_0000325,INC_001,2024-01-09T06:00:00+00:00,SKU_0015,STORE_005,False,0.929
INV_0000326,INC_001,2024-01-09T06:00:00+00:00,SKU_0016,STORE_001,True,0.9445
INV_0000327,INC_001,2024-01-09T06:00:00+00:00,SKU_0016,STORE_002,True,0.9825
INV_0000328,INC_001,2024-01-09T06:00:00+00:00,SKU_0016,STORE_003,True,0.9106
INV_0000329,INC_001,2024-01-09T06:00:00+00:00,SKU_0016,STORE_004,True,0.9706
INV_0000330,INC_001,2024-01-09T06:00:00+00:00,SKU_0016,STORE_005,True,0.9614
INV_0000331,INC_001,2024-01-09T06:00:00+00:00,SKU_0017,STORE_001,True,0.9195
INV_0000332,INC_001,2024-01-09T06:00:00+00:00,SKU_0017,STORE_002,True,0.9429
INV_0000333,INC_001,2024-01-09T06:00:00+00:00,SKU_0017,STORE_003,True,0.9467
INV_0000334,INC_001,2024-01-09T06:00:00+00:00,SKU_0017,STORE_004,True,0.9517
INV_0000335,INC_001,2024-01-09T06:00:00+00:00,SKU_0017,STORE_005,True,0.9561
INV_0000336,INC_001,2024-01-09T06:00:00+00:00,SKU_0018,STORE_001,True,0.9446
INV_0000337,INC_001,2024-01-09T06:00:00+00:00,SKU_0018,STORE_002,True,0.9229
INV_0000338,INC_001,2024-01-09T06:00:00+00:00,SKU_0018,STORE_003,False,0.9422
INV_0000339,INC_001,2024-01-09T06:00:00+00:00,SKU_0018,STORE_004,True,0.9162
INV_0000340,INC_001,2024-01-09T06:00:00+00:00,SKU_0018,STORE_005,True,0.9225
INV_0000341,INC_001,2024-01-09T06:00:00+00:00,SKU_0019,STORE_001,True,0.928
INV_0000342,INC_001,2024-01-09T06:00:00+00:00,SKU_0019,STORE_002,True,0.9818
INV_0000343,INC_001,2024-01-09T06:00:00+00:00,SKU_0019,STORE_003,True,0.9411
INV_0000344,INC_001,2024-01-09T06:00:00+00:00,SKU_0019,STORE_004,True,0.9345
INV_0000345,INC_001,2024-01-09T06:00:00+00:00,SKU_0019,STORE_005,True,0.9495
INV_0000346,INC_001,2024-01-09T06:00:00+00:00,SKU_0020,STORE_001,True,0.9453
INV_0000347,INC_001,2024-01-09T06:00:00+00:00,SKU_0020,STORE_002,True,0.9282
INV_0000348,INC_001,2024-01-09T06:00:00+00:00,SKU_0020,STORE_003,True,0.8951
INV_0000349,INC_001,2024-01-09T06:00:00+00:00,SKU_0020,STORE_004,True,0.9156
INV_0000350,INC_001,2024-01-09T06:00:00+00:00,SKU_0020,STORE_005,True,0.9666
INV_0000351,INC_001,2024-01-09T06:00:00+00:00,SKU_0021,STORE_001,True,0.953
INV_0000352,INC_001,2024-01-09T06:00:00+00:00,SKU_0021,STORE_002,True,0.9357
INV_0000353,INC_001,2024-01-09T06:00:00+00:00,SKU_0021,STORE_003,True,0.9032
INV_0000354,INC_001,2024-01-09T06:00:00+00:00,SKU_0021,STORE_004,True,0.9225
INV_0000355,INC_001,2024-01-09T06:00:00+00:00,SKU_0021,STORE_005,True,0.9649
INV_0000356,INC_001,2024-01-09T06:00:00+00:00,SKU_0022,STORE_001,True,0.9676
INV_0000357,INC_001,2024-01-09T06:00:00+00:00,SKU_0022,STORE_002,True,0.9465
INV_0000358,INC_001,2024-01-09T06:00:00+00:00,SKU_0022,STORE_003,True,0.973
INV_0000359,INC_001,2024-01-09T06:00:00+00:00,SKU_0022,STORE_004,True,0.9286
INV_0000360,INC_001,2024-01-09T06:00:00+00:00,SKU_0022,STORE_005,True,0.9434
INV_0000361,INC_001,2024-01-09T06:00:00+00:00,SKU_0023,STORE_001,True,0.9439
INV_0000362,INC_001,2024-01-09T06:00:00+00:00,SKU_0023,STORE_002,True,0.92
INV_0000363,INC_001,2024-01-09T06:00:00+00:00,SKU_0023,STORE_003,True,0.9059
INV_0000364,INC_001,2024-01-09T06:00:00+00:00,SKU_0023,STORE_004,True,0.9245
INV_0000365,INC_001,2024-01-09T06:00:00+00:00,SKU_0023,STORE_005,False,0.9562
INV_0000366,INC_001,2024-01-09T06:00:00+00:00,SKU_0024,STORE_001,True,0.9001
INV_0000367,INC_001,2024-01-09T06:00:00+00:00,SKU_0024,STORE_002,False,0.8958
INV_0000368,INC_001,2024-01-09T06:00:00+00:00,SKU_0024,STORE_003,True,0.9396
INV_0000369,INC_001,2024-01-09T06:00:00+00:00,SKU_0024,STORE_004,True,0.9447
INV_0000370,INC_001,2024-01-09T06:00:00+00:00,SKU_0024,STORE_005,True,0.9315
INV_0000371,INC_001,2024-01-09T06:00:00+00:00,SKU_0025,STORE_001,True,0.9276
INV_0000372,INC_001,2024-01-09T06:00:00+00:00,SKU_0025,STORE_002,True,0.93
INV_0000373,INC_001,2024-01-09T06:00:00+00:00,SKU_0025,STORE_003,True,0.9626
INV_0000374,INC_001,2024-01-09T06:00:00+00:00,SKU_0025,STORE_004,True,0.9123
INV_0000375,INC_001,2024-01-09T06:00:00+00:00,SKU_0025,STORE_005,True,0.9727
INV_0000376,INC_001,2024-01-09T06:00:00+00:00,SKU_0026,STORE_001,True,0.9676
INV_0000377,INC_001,2024-01-09T06:00:00+00:00,SKU_0026,STORE_002,True,0.963
INV_0000378,INC_001,2024-01-09T06:00:00+00:00,SKU_0026,STORE_003,True,0.9529
INV_0000379,INC_001,2024-01-09T06:00:00+00:00,SKU_0026,STORE_004,True,0.9295
INV_0000380,INC_001,2024-01-09T06:00:00+00:00,SKU_0026,STORE_005,True,0.9099
INV_0000381,INC_001,2024-01-09T06:00:00+00:00,SKU_0027,STORE_001,True,0.9298
INV_0000382,INC_001,2024-01-09T06:00:00+00:00,SKU_0027,STORE_002,True,0.949
INV_0000383,INC_001,2024-01-09T06:00:00+00:00,SKU_0027,STORE_003,True,0.9241
INV_0000384,INC_001,2024-01-09T06:00:00+00:00,SKU_0027,STORE_004,True,0.942
INV_0000385,INC_001,2024-01-09T06:00:00+00:00,SKU_0027,STORE_005,True,0.975
INV_0000386,INC_001,2024-01-09T06:00:00+00:00,SKU_0028,STORE_001,True,0.9459
INV_0000387,INC_001,2024-01-09T06:00:00+00:00,SKU_0028,STORE_002,True,0.9433
INV_0000388,INC_001,2024-01-09T06:00:00+00:00,SKU_0028,STORE_003,True,0.9591
INV_0000389,INC_001,2024-01-09T06:00:00+00:00,SKU_0028,STORE_004,True,0.8948
INV_0000390,INC_001,2024-01-09T06:00:00+00:00,SKU_0028,STORE_005,True,0.9484
INV_0000391,INC_001,2024-01-09T06:00:00+00:00,SKU_0029,STORE_001,True,0.9333
INV_0000392,INC_001,2024-01-09T06:00:00+00:00,SKU_0029,STORE_002,True,0.9441
INV_0000393,INC_001,2024-01-09T06:00:00+00:00,SKU_0029,STORE_003,True,0.91
INV_0000394,INC_001,2024-01-09T06:00:00+00:00,SKU_0029,STORE_004,True,0.8969
INV_0000395,INC_001,2024-01-09T06:00:00+00:00,SKU_0029,STORE_005,True,0.9002
INV_0000396,INC_001,2024-01-09T06:00:00+00:00,SKU_0030,STORE_001,True,0.9161
INV_0000397,INC_001,2024-01-09T06:00:00+00:00,SKU_0030,STORE_002,True,0.9509
INV_0000398,INC_001,2024-01-09T06:00:00+00:00,SKU_0030,STORE_003,False,0.9306
INV_0000399,INC_001,2024-01-09T06:00:00+00:00,SKU_0030,STORE_004,True,0.9492
INV_0000400,INC_001,2024-01-09T06:00:00+00:00,SKU_0030,STORE_005,True,0.9149
INV_0000401,INC_001,2024-01-09T06:00:00+00:00,SKU_0031,STORE_001,True,0.9378
INV_0000402,INC_001,2024-01-09T06:00:00+00:00,SKU_0031,STORE_002,True,0.9405
INV_0000403,INC_001,2024-01-09T06:00:00+00:00,SKU_0031,STORE_003,True,0.9598
INV_0000404,INC_001,2024-01-09T06:00:00+00:00,SKU_0031,STORE_004,False,0.9238
INV_0000405,INC_001,2024-01-09T06:00:00+00:00,SKU_0031,STORE_005,True,0.9475
INV_0000406,INC_001,2024-01-09T06:00:00+00:00,SKU_0032,STORE_001,True,0.9442
INV_0000407,INC_001,2024-01-09T06:00:00+00:00,SKU_0032,STORE_002,True,0.9631
INV_0000408,INC_001,2024-01-09T06:00:00+00:00,SKU_0032,STORE_003,True,0.9438
INV_0000409,INC_001,2024-01-09T06:00:00+00:00,SKU_0032,STORE_004,False,0.9878
INV_0000410,INC_001,2024-01-09T06:00:00+00:00,SKU_0032,STORE_005,True,0.9388
INV_0000411,INC_001,2024-01-09T06:00:00+00:00,SKU_0033,STORE_001,False,0.9307
INV_0000412,INC_001,2024-01-09T06:00:00+00:00,SKU_0033,STORE_002,True,0.9567
INV_0000413,INC_001,2024-01-09T06:00:00+00:00,SKU_0033,STORE_003,True,0.9246
INV_0000414,INC_001,2024-01-09T06:00:00+00:00,SKU_0033,STORE_004,True,0.9683
INV_0000415,INC_001,2024-01-09T06:00:00+00:00,SKU_0033,STORE_005,True,0.9498
INV_0000416,INC_001,2024-01-09T06:00:00+00:00,SKU_0034,STORE_001,False,0.9399
INV_0000417,INC_001,2024-01-09T06:00:00+00:00,SKU_0034,STORE_002,True,0.9092
INV_0000418,INC_001,2024-01-09T06:00:00+00:00,SKU_0034,STORE_003,True,0.9421
INV_0000419,INC_001,2024-01-09T06:00:00+00:00,SKU_0034,STORE_004,True,0.9405
INV_0000420,INC_001,2024-01-09T06:00:00+00:00,SKU_0034,STORE_005,True,0.9174
INV_0000421,INC_001,2024-01-09T06:00:00+00:00,SKU_0035,STORE_001,True,0.9254
INV_0000422,INC_001,2024-01-09T06:00:00+00:00,SKU_0035,STORE_002,True,0.9543
INV_0000423,INC_001,2024-01-09T06:00:00+00:00,SKU_0035,STORE_003,True,0.9244
INV_0000424,INC_001,2024-01-09T06:00:00+00:00,SKU_0035,STORE_004,True,0.94
INV_0000425,INC_001,2024-01-09T06:00:00+00:00,SKU_0035,STORE_005,False,0.9282
INV_0000426,INC_001,2024-01-09T06:00:00+00:00,SKU_0036,STORE_001,True,0.9241
INV_0000427,INC_001,2024-01-09T06:00:00+00:00,SKU_0036,STORE_002,True,0.9351
INV_0000428,INC_001,2024-01-09T06:00:00+00:00,SKU_0036,STORE_003,True,0.9594
INV_0000429,INC_001,2024-01-09T06:00:00+00:00,SKU_0036,STORE_004,True,0.9945
INV_0000430,INC_001,2024-01-09T06:00:00+00:00,SKU_0036,STORE_005,True,0.9003
INV_0000431,INC_001,2024-01-09T06:00:00+00:00,SKU_0037,STORE_001,True,0.9191
INV_0000432,INC_001,2024-01-09T06:00:00+00:00,SKU_0037,STORE_002,True,0.9273
INV_0000433,INC_001,2024-01-09T06:00:00+00:00,SKU_0037,STORE_003,True,0.9383
INV_0000434,INC_001,2024-01-09T06:00:00+00:00,SKU_0037,STORE_004,True,0.9227
INV_0000435,INC_001,2024-01-09T06:00:00+00:00,SKU_0037,STORE_005,True,0.9497
INV_0000436,INC_001,2024-01-09T06:00:00+00:00,SKU_0038,STORE_001,True,0.9302
INV_0000437,INC_001,2024-01-09T06:00:00+00:00,SKU_0038,STORE_002,True,0.9122
INV_0000438,INC_001,2024-01-09T06:00:00+00:00,SKU_0038,STORE_003,True,0.9538
INV_0000439,INC_001,2024-01-09T06:00:00+00:00,SKU_0038,STORE_004,True,0.9354
INV_0000440,INC_001,2024-01-09T06:00:00+00:00,SKU_0038,STORE_005,True,0.9414
INV_0000441,INC_001,2024-01-09T06:00:00+00:00,SKU_0039,STORE_001,True,0.9243
INV_0000442,INC_001,2024-01-09T06:00:00+00:00,SKU_0039,STORE_002,True,0.8785
INV_0000443,INC_001,2024-01-09T06:00:00+00:00,SKU_0039,STORE_003,True,0.9555
INV_0000444,INC_001,2024-01-09T06:00:00+00:00,SKU_0039,STORE_004,True,0.963
INV_0000445,INC_001,2024-01-09T06:00:00+00:00,SKU_0039,STORE_005,True,0.9598
INV_0000446,INC_001,2024-01-09T06:00:00+00:00,SKU_0040,STORE_001,True,0.9907
INV_0000447,INC_001,2024-01-09T06:00:00+00:00,SKU_0040,STORE_002,True,0.9531
INV_0000448,INC_001,2024-01-09T06:00:00+00:00,SKU_0040,STORE_003,True,0.9156
INV_0000449,INC_001,2024-01-09T06:00:00+00:00,SKU_0040,STORE_004,True,0.9645
INV_0000450,INC_001,2024-01-09T06:00:00+00:00,SKU_0040,STORE_005,True,0.9619
INV_0000451,INC_001,2024-01-09T06:00:00+00:00,SKU_0041,STORE_001,True,0.9745
INV_0000452,INC_001,2024-01-09T06:00:00+00:00,SKU_0041,STORE_002,True,0.9391
INV_0000453,INC_001,2024-01-09T06:00:00+00:00,SKU_0041,STORE_003,True,0.9303
INV_0000454,INC_001,2024-01-09T06:00:00+00:00,SKU_0041,STORE_004,True,0.9209
INV_0000455,INC_001,2024-01-09T06:00:00+00:00,SKU_0041,STORE_005,True,0.9428
INV_0000456,INC_001,2024-01-09T06:00:00+00:00,SKU_0042,STORE_001,False,0.9574
INV_0000457,INC_001,2024-01-09T06:00:00+00:00,SKU_0042,STORE_002,True,0.9237
INV_0000458,INC_001,2024-01-09T06:00:00+00:00,SKU_0042,STORE_003,False,0.9491
INV_0000459,INC_001,2024-01-09T06:00:00+00:00,SKU_0042,STORE_004,True,0.9189
INV_0000460,INC_001,2024-01-09T06:00:00+00:00,SKU_0042,STORE_005,True,0.9171
INV_0000461,INC_001,2024-01-09T06:00:00+00:00,SKU_0043,STORE_001,True,0.894
INV_0000462,INC_001,2024-01-09T06:00:00+00:00,SKU_0043,STORE_002,True,0.9101
INV_0000463,INC_001,2024-01-09T06:00:00+00:00,SKU_0043,STORE_003,True,0.9713
INV_0000464,INC_001,2024-01-09T06:00:00+00:00,SKU_0043,STORE_004,True,0.9666
INV_0000465,INC_001,2024-01-09T06:00:00+00:00,SKU_0043,STORE_005,True,0.9177
INV_0000466,INC_001,2024-01-09T06:00:00+00:00,SKU_0044,STORE_001,True,0.934
INV_0000467,INC_001,2024-01-09T06:00:00+00:00,SKU_0044,STORE_002,True,0.9753
INV_0000468,INC_001,2024-01-09T06:00:00+00:00,SKU_0044,STORE_003,True,0.9595
INV_0000469,INC_001,2024-01-09T06:00:00+00:00,SKU_0044,STORE_004,True,0.9065
INV_0000470,INC_001,2024-01-09T06:00:00+00:00,SKU_0044,STORE_005,False,0.9219
INV_0000471,INC_001,2024-01-09T06:00:00+00:00,SKU_0045,STORE_001,True,0.9442
INV_0000472,INC_001,2024-01-09T06:00:00+00:00,SKU_0045,STORE_002,True,0.9363
INV_0000473,INC_001,2024-01-09T06:00:00+00:00,SKU_0045,STORE_003,True,0.9142
INV_0000474,INC_001,2024-01-09T06:00:00+00:00,SKU_0045,STORE_004,True,0.9419
INV_0000475,INC_001,2024-01-09T06:00:00+00:00,SKU_0045,STORE_005,True,0.9179
INV_0000476,INC_001,2024-01-09T06:00:00+00:00,SKU_0046,STORE_001,True,0.9133
INV_0000477,INC_001,2024-01-09T06:00:00+00:00,SKU_0046,STORE_002,False,0.9281
INV_0000478,INC_001,2024-01-09T06:00:00+00:00,SKU_0046,STORE_003,True,0.9447
INV_0000479,INC_001,2024-01-09T06:00:00+00:00,SKU_0046,STORE_004,True,0.9731
INV_0000480,INC_001,2024-01-09T06:00:00+00:00,SKU_0046,STORE_005,True,0.9431
INV_0000481,INC_001,2024-01-09T06:00:00+00:00,SKU_0047,STORE_001,True,0.94
INV_0000482,INC_001,2024-01-09T06:00:00+00:00,SKU_0047,STORE_002,True,0.9584
INV_0000483,INC_001,2024-01-09T06:00:00+00:00,SKU_0047,STORE_003,True,0.9271
INV_0000484,INC_001,2024-01-09T06:00:00+00:00,SKU_0047,STORE_004,True,0.9321
INV_0000485,INC_001,2024-01-09T06:00:00+00:00,SKU_0047,STORE_005,True,0.9398
INV_0000486,INC_001,2024-01-09T06:00:00+00:00,SKU_0048,STORE_001,True,0.9554
INV_0000487,INC_001,2024-01-09T06:00:00+00:00,SKU_0048,STORE_002,True,0.9266
INV_0000488,INC_001,2024-01-09T06:00:00+00:00,SKU_0048,STORE_003,True,0.9691
INV_0000489,INC_001,2024-01-09T06:00:00+00:00,SKU_0048,STORE_004,True,0.9497
INV_0000490,INC_001,2024-01-09T06:00:00+00:00,SKU_0048,STORE_005,True,0.9283
INV_0000491,INC_001,2024-01-09T06:00:00+00:00,SKU_0049,STORE_001,True,0.9233
INV_0000492,INC_001,2024-01-09T06:00:00+00:00,SKU_0049,STORE_002,True,0.9595
INV_0000493,INC_001,2024-01-09T06:00:00+00:00,SKU_0049,STORE_003,True,0.9271
INV_0000494,INC_001,2024-01-09T06:00:00+00:00,SKU_0049,STORE_004,True,0.9122
INV_0000495,INC_001,2024-01-09T06:00:00+00:00,SKU_0049,STORE_005,True,0.9428
INV_0000496,INC_001,2024-01-09T06:00:00+00:00,SKU_0050,STORE_001,True,0.933
INV_0000497,INC_001,2024-01-09T06:00:00+00:00,SKU_0050,STORE_002,True,0.9433
INV_0000498,INC_001,2024-01-09T06:00:00+00:00,SKU_0050,STORE_003,True,0.9562
INV_0000499,INC_001,2024-01-09T06:00:00+00:00,SKU_0050,STORE_004,True,0.9214
INV_0000500,INC_001,2024-01-09T06:00:00+00:00,SKU_0050,STORE_005,True,0.9405
INV_0000501,INC_001,2024-01-10T06:00:00+00:00,SKU_0001,STORE_001,True,0.949
INV_0000502,INC_001,2024-01-10T06:00:00+00:00,SKU_0001,STORE_002,True,0.9667
INV_0000503,INC_001,2024-01-10T06:00:00+00:00,SKU_0001,STORE_003,True,0.9361
INV_0000504,INC_001,2024-01-10T06:00:00+00:00,SKU_0001,STORE_004,True,0.9386
INV_0000505,INC_001,2024-01-10T06:00:00+00:00,SKU_0001,STORE_005,True,0.9618
INV_0000506,INC_001,2024-01-10T06:00:00+00:00,SKU_0002,STORE_001,True,0.9671
INV_0000507,INC_001,2024-01-10T06:00:00+00:00,SKU_0002,STORE_002,True,0.9551
INV_0000508,INC_001,2024-01-10T06:00:00+00:00,SKU_0002,STORE_003,True,0.9097
INV_0000509,INC_001,2024-01-10T06:00:00+00:00,SKU_0002,STORE_004,True,0.9239
INV_0000510,INC_001,2024-01-10T06:00:00+00:00,SKU_0002,STORE_005,True,0.9374
INV_0000511,INC_001,2024-01-10T06:00:00+00:00,SKU_0003,STORE_001,True,0.9508
INV_0000512,INC_001,2024-01-10T06:00:00+00:00,SKU_0003,STORE_002,True,0.9366
INV_0000513,INC_001,2024-01-10T06:00:00+00:00,SKU_0003,STORE_003,True,0.9248
INV_0000514,INC_001,2024-01-10T06:00:00+00:00,SKU_0003,STORE_004,True,0.9286
INV_0000515,INC_001,2024-01-10T06:00:00+00:00,SKU_0003,STORE_005,True,0.9655
INV_0000516,INC_001,2024-01-10T06:00:00+00:00,SKU_0004,STORE_001,True,0.9292
INV_0000517,INC_001,2024-01-10T06:00:00+00:00,SKU_0004,STORE_002,False,0.938
INV_0000518,INC_001,2024-01-10T06:00:00+00:00,SKU_0004,STORE_003,True,0.9191
INV_0000519,INC_001,2024-01-10T06:00:00+00:00,SKU_0004,STORE_004,True,0.9019
INV_0000520,INC_001,2024-01-10T06:00:00+00:00,SKU_0004,STORE_005,True,0.9189
INV_0000521,INC_001,2024-01-10T06:00:00+00:00,SKU_0005,STORE_001,True,0.9477
INV_0000522,INC_001,2024-01-10T06:00:00+00:00,SKU_0005,STORE_002,True,0.9256
INV_0000523,INC_001,2024-01-10T06:00:00+00:00,SKU_0005,STORE_003,True,0.9442
INV_0000524,INC_001,2024-01-10T06:00:00+00:00,SKU_0005,STORE_004,True,0.9163
INV_0000525,INC_001,2024-01-10T06:00:00+00:00,SKU_0005,STORE_005,False,0.9195
INV_0000526,INC_001,2024-01-10T06:00:00+00:00,SKU_0006,STORE_001,True,0.9373
INV_0000527,INC_001,2024-01-10T06:00:00+00:00,SKU_0006,STORE_002,True,0.9514
INV_0000528,INC_001,2024-01-10T06:00:00+00:00,SKU_0006,STORE_003,True,0.9918
INV_0000529,INC_001,2024-01-10T06:00:00+00:00,SKU_0006,STORE_004,True,0.9223
INV_0000530,INC_001,2024-01-10T06:00:00+00:00,SKU_0006,STORE_005,True,0.966
INV_0000531,INC_001,2024-01-10T06:00:00+00:00,SKU_0007,STORE_001,True,0.9728
INV_0000532,INC_001,2024-01-10T06:00:00+00:00,SKU_0007,STORE_002,True,0.9299
INV_0000533,INC_001,2024-01-10T06:00:00+00:00,SKU_0007,STORE_003,True,0.9492
INV_0000534,INC_001,2024-01-10T06:00:00+00:00,SKU_0007,STORE_004,True,0.9204
INV_0000535,INC_001,2024-01-10T06:00:00+00:00,SKU_0007,STORE_005,True,0.9589
INV_0000536,INC_001,2024-01-10T06:00:00+00:00,SKU_0008,STORE_001,True,0.9396
INV_0000537,INC_001,2024-01-10T06:00:00+00:00,SKU_0008,STORE_002,True,0.9134
INV_0000538,INC_001,2024-01-10T06:00:00+00:00,SKU_0008,STORE_003,True,0.9451
INV_0000539,INC_001,2024-01-10T06:00:00+00:00,SKU_0008,STORE_004,True,0.9608
INV_0000540,INC_001,2024-01-10T06:00:00+00:00,SKU_0008,STORE_005,True,0.9047
INV_0000541,INC_001,2024-01-10T06:00:00+00:00,SKU_0009,STORE_001,True,0.9588
INV_0000542,INC_001,2024-01-10T06:00:00+00:00,SKU_0009,STORE_002,True,0.9504
INV_0000543,INC_001,2024-01-10T06:00:00+00:00,SKU_0009,STORE_003,True,0.9328
INV_0000544,INC_001,2024-01-10T06:00:00+00:00,SKU_0009,STORE_004,True,0.9382
INV_0000545,INC_001,2024-01-10T06:00:00+00:00,SKU_0009,STORE_005,True,0.9181
INV_0000546,INC_001,2024-01-10T06:00:00+00:00,SKU_0010,STORE_001,True,0.9775
INV_0000547,INC_001,2024-01-10T06:00:00+00:00,SKU_0010,STORE_002,True,0.9549
INV_0000548,INC_001,2024-01-10T06:00:00+00:00,SKU_0010,STORE_003,True,0.9326
INV_0000549,INC_001,2024-01-10T06:00:00+00:00,SKU_0010,STORE_004,True,0.9243
INV_0000550,INC_001,2024-01-10T06:00:00+00:00,SKU_0010,STORE_005,True,0.9343
INV_0000551,INC_001,2024-01-10T06:00:00+00:00,SKU_0011,STORE_001,True,0.9573
INV_0000552,INC_001,2024-01-10T06:00:00+00:00,SKU_0011,STORE_002,True,0.9589
INV_0000553,INC_001,2024-01-10T06:00:00+00:00,SKU_0011,STORE_003,True,0.9324
INV_0000554,INC_001,2024-01-10T06:00:00+00:00,SKU_0011,STORE_004,True,0.9353
INV_0000555,INC_001,2024-01-10T06:00:00+00:00,SKU_0011,STORE_005,True,0.9462
INV_0000556,INC_001,2024-01-10T06:00:00+00:00,SKU_0012,STORE_001,True,0.9194
INV_0000557,INC_001,2024-01-10T06:00:00+00:00,SKU_0012,STORE_002,True,0.9567
INV_0000558,INC_001,2024-01-10T06:00:00+00:00,SKU_0012,STORE_003,True,0.9386
INV_0000559,INC_001,2024-01-10T06:00:00+00:00,SKU_0012,STORE_004,True,0.9343
INV_0000560,INC_001,2024-01-10T06:00:00+00:00,SKU_0012,STORE_005,True,0.9514
INV_0000561,INC_001,2024-01-10T06:00:00+00:00,SKU_0013,STORE_001,True,0.9454
INV_0000562,INC_001,2024-01-10T06:00:00+00:00,SKU_0013,STORE_002,True,0.9267
INV_0000563,INC_001,2024-01-10T06:00:00+00:00,SKU_0013,STORE_003,True,0.9568
INV_0000564,INC_001,2024-01-10T06:00:00+00:00,SKU_0013,STORE_004,True,0.9313
INV_0000565,INC_001,2024-01-10T06:00:00+00:00,SKU_0013,STORE_005,True,0.8982
INV_0000566,INC_001,2024-01-10T06:00:00+00:00,SKU_0014,STORE_001,True,0.9119
INV_0000567,INC_001,2024-01-10T06:00:00+00:00,SKU_0014,STORE_002,True,0.9409
INV_0000568,INC_001,2024-01-10T06:00:00+00:00,SKU_0014,STORE_003,True,0.9617
INV_0000569,INC_001,2024-01-10T06:00:00+00:00,SKU_0014,STORE_004,True,0.9678
INV_0000570,INC_001,2024-01-10T06:00:00+00:00,SKU_0014,STORE_005,True,0.9385
